window_id,start_ref,start_test,end_test,mmd_stat_q,p_q,kernel_var,n_sub_total,n_sub_X,n_sub_Y,perm_time_s,total_time_s,error
0,0,4000,5000,0.043190982868467925,0.0196078431372549,0.012166168104963626,200,160,40,0.008323907852172852,0.4778625965118408,
3,1500,5500,6500,0.006029061662102098,0.1568627450980392,0.012352983055454186,200,160,40,0.008006811141967773,0.45302700996398926,
7,3500,7500,8500,0.021745976675244055,0.0196078431372549,0.013192579932765257,200,160,40,0.007985115051269531,0.447171688079834,
11,5500,9500,10500,-0.002897134199356194,0.6666666666666666,0.01371933402990816,200,160,40,0.009981632232666016,0.4473559856414795,
15,7500,11500,12500,0.0009373527597606457,0.5098039215686274,0.01345133938280906,200,160,40,0.008064985275268555,0.472001314163208,
18,9000,13000,14000,0.007074984289419134,0.17647058823529413,0.012879006522128263,200,160,40,0.0,0.452512264251709,
22,11000,15000,16000,0.050907188615773646,0.0196078431372549,0.014163937420163433,200,160,40,0.00875401496887207,0.4685506820678711,
26,13000,17000,18000,0.010012425044032297,0.0392156862745098,0.014213024511677769,200,160,40,0.01099848747253418,0.5155849456787109,
30,15000,19000,20000,-0.0003326502642129192,0.6078431372549019,0.013232286947105446,200,160,40,0.009064197540283203,0.4921441078186035,
33,16500,20500,21500,0.0037499763901542027,0.21568627450980393,0.014870959728177544,200,160,40,0.009926557540893555,0.46422886848449707,
37,18500,22500,23500,-0.002607032801378001,0.6666666666666666,0.015544403417098208,200,160,40,0.00900888442993164,0.5492229461669922,
41,20500,24500,25500,0.0005520702894805107,0.37254901960784315,0.01570155041794374,200,160,40,0.008163690567016602,0.47879505157470703,
45,22500,26500,27500,0.019037415833917187,0.0196078431372549,0.01292634383230985,200,160,40,0.01583409309387207,0.478712797164917,
48,24000,28000,29000,0.005406973865497072,0.09803921568627451,0.01236198028767153,200,160,40,0.00799870491027832,0.5134344100952148,
52,26000,30000,31000,-0.006122866106740649,0.9019607843137255,0.013652072647622727,200,160,40,0.0,0.47356653213500977,
56,28000,32000,33000,-0.00012844021831096009,0.49019607843137253,0.013928398370706448,200,160,40,0.0,0.5182116031646729,
60,30000,34000,35000,0.0014102545995461069,0.45098039215686275,0.012466204226633892,200,160,40,0.008006572723388672,0.5176022052764893,
63,31500,35500,36500,0.0029018314559620673,0.2549019607843137,0.01132379211007993,200,160,40,0.008007526397705078,0.5274245738983154,
67,33500,37500,38500,-0.0033011072378202333,0.7450980392156863,0.012230644597207583,200,160,40,0.008285999298095703,0.48448610305786133,
71,35500,39500,40500,-0.001309382424690364,0.7058823529411765,0.012988299946772166,200,160,40,0.009051322937011719,0.4668245315551758,
75,37500,41500,42500,-0.005133368549109174,0.7843137254901961,0.014317249723042224,200,160,40,0.009501218795776367,0.48056960105895996,
78,39000,43000,44000,-0.004009173569334529,0.7058823529411765,0.012179057662867934,200,160,40,0.007687091827392578,0.4537529945373535,
82,41000,45000,46000,-0.008601721803453533,0.9607843137254902,0.014160169071740409,200,160,40,0.009474039077758789,0.47455835342407227,
86,43000,47000,48000,0.0003215595505708102,0.5294117647058824,0.01375504980789179,200,160,40,0.009344339370727539,0.4908332824707031,
90,45000,49000,50000,0.00010657252261986327,0.5882352941176471,0.014244071343710312,200,160,40,0.0070073604583740234,0.47699570655822754,
93,46500,50500,51500,0.0021981536679160363,0.23529411764705882,0.01474865580649452,200,160,40,0.008621454238891602,0.48767757415771484,
97,48500,52500,53500,-0.005023017544574376,0.8235294117647058,0.014731159745644205,200,160,40,0.011225461959838867,0.4908750057220459,
101,50500,54500,55500,-0.0012793726252410265,0.6470588235294118,0.011836430124769563,200,160,40,0.008859395980834961,0.46961379051208496,
105,52500,56500,57500,-0.010181383234778518,1.0,0.01375757549284497,200,160,40,0.011295795440673828,0.4775574207305908,
108,54000,58000,59000,-0.00037630432186669394,0.6274509803921569,0.01201677014734241,200,160,40,0.009176969528198242,0.45325660705566406,
112,56000,60000,61000,0.006781158461495879,0.09803921568627451,0.013333628697250053,200,160,40,0.008000612258911133,0.48505401611328125,
116,58000,62000,63000,-0.00044352311913792297,0.47058823529411764,0.011404692820503,200,160,40,0.018523454666137695,0.5297467708587646,
120,60000,64000,65000,0.009801727440475111,0.11764705882352941,0.011474911791380916,200,160,40,0.010567426681518555,0.5441381931304932,
123,61500,65500,66500,-0.0036539022763938944,0.7843137254901961,0.011650602731139182,200,160,40,0.01181793212890625,0.5028550624847412,
127,63500,67500,68500,0.0006683341326080561,0.35294117647058826,0.013780762342913935,200,160,40,0.008872032165527344,0.46981215476989746,
131,65500,69500,70500,0.006308890062003802,0.17647058823529413,0.01554824174696698,200,160,40,0.009115457534790039,0.5009469985961914,
135,67500,71500,72500,-0.003054921799848176,0.6078431372549019,0.014289243228069548,200,160,40,0.00938868522644043,0.5860216617584229,
138,69000,73000,74000,0.017288588450016212,0.0392156862745098,0.01306918861067735,200,160,40,0.009769916534423828,0.4767756462097168,
142,71000,75000,76000,-0.00499899006844759,0.8431372549019608,0.013311849932270574,200,160,40,0.010815620422363281,0.5152556896209717,
146,73000,77000,78000,-0.0076108027491657015,0.9607843137254902,0.013881802128826668,200,160,40,0.0,0.5109343528747559,
150,75000,79000,80000,0.0018785997546283406,0.27450980392156865,0.012441651392683575,200,160,40,0.01609659194946289,0.46828246116638184,
153,76500,80500,81500,-0.006963890103883069,0.9215686274509803,0.013568374362896693,200,160,40,0.0,0.48438429832458496,
157,78500,82500,83500,0.0011879697287809077,0.43137254901960786,0.01343177223000714,200,160,40,0.008602380752563477,0.5462691783905029,
161,80500,84500,85500,-0.0012766658479811677,0.5294117647058824,0.012602950529807396,200,160,40,0.010091543197631836,0.48661041259765625,
165,82500,86500,87500,-0.0031148196411004136,0.7843137254901961,0.012088390999362071,200,160,40,0.0073604583740234375,0.48170971870422363,
168,84000,88000,89000,0.004249724509711922,0.23529411764705882,0.012934079640522395,200,160,40,0.008098602294921875,0.47541141510009766,
172,86000,90000,91000,-0.00295286454712837,0.5686274509803921,0.013576261315460199,200,160,40,0.008136749267578125,0.47168540954589844,
176,88000,92000,93000,0.004016318374446437,0.29411764705882354,0.01350582156324514,200,160,40,0.007889747619628906,0.4929630756378174,
180,90000,94000,95000,0.004391595465185916,0.11764705882352941,0.012183470468049986,200,160,40,0.0077610015869140625,0.490750789642334,
183,91500,95500,96500,0.00014417398786559232,0.47058823529411764,0.012254449529926905,200,160,40,0.00879669189453125,0.4712104797363281,
187,93500,97500,98500,0.008040572982440652,0.09803921568627451,0.01137657481933656,200,160,40,0.007758378982543945,0.4825155735015869,
191,95500,99500,100500,-0.00045209684730870836,0.5882352941176471,0.011696796641587863,200,160,40,0.008362531661987305,0.48206400871276855,
195,97500,101500,102500,-0.005969262387379631,0.8627450980392157,0.012754116545782028,200,160,40,0.00976872444152832,0.4837057590484619,
198,99000,103000,104000,-0.003372352065584394,0.6862745098039216,0.013916665084643114,200,160,40,0.008829355239868164,0.4864323139190674,
202,101000,105000,106000,0.004055560650784551,0.2549019607843137,0.013143847883622222,200,160,40,0.0,0.47331666946411133,
206,103000,107000,108000,-0.003895918438168555,0.7058823529411765,0.013723446447754315,200,160,40,0.0013267993927001953,0.46637940406799316,
210,105000,109000,110000,-0.0005970088472083135,0.5490196078431373,0.013203689383968587,200,160,40,0.008008003234863281,0.4973599910736084,
213,106500,110500,111500,-0.003064627714198437,0.7647058823529411,0.014632116622466315,200,160,40,0.014205694198608398,0.5091910362243652,
217,108500,112500,113500,-0.007070469131165241,0.9411764705882353,0.014533499622541392,200,160,40,0.012197256088256836,0.4975697994232178,
221,110500,114500,115500,-0.006377268922478391,0.9607843137254902,0.012587440479755746,200,160,40,0.008007287979125977,0.5089411735534668,
225,112500,116500,117500,-0.004454551757707231,0.7843137254901961,0.013334528244973215,200,160,40,0.00856161117553711,0.4662027359008789,
228,114000,118000,119000,0.006423386520037738,0.11764705882352941,0.012334669160020436,200,160,40,0.00801849365234375,0.44921278953552246,
232,116000,120000,121000,-0.0008877418717475882,0.49019607843137253,0.013483741023125469,200,160,40,0.008274316787719727,0.49649953842163086,
236,118000,122000,123000,-0.005427602903786355,0.8823529411764706,0.014030045050003753,200,160,40,0.00867915153503418,0.49053239822387695,
240,120000,124000,125000,0.012607978358735228,0.0196078431372549,0.01098096083425315,200,160,40,0.00800776481628418,0.4944748878479004,
243,121500,125500,126500,-0.001173430754211724,0.7254901960784313,0.014635448058156801,200,160,40,0.009165525436401367,0.4608724117279053,
247,123500,127500,128500,-0.0013511748589310202,0.5686274509803921,0.012760390474051655,200,160,40,0.005780458450317383,0.5050902366638184,
251,125500,129500,130500,0.01729692468837621,0.0196078431372549,0.013985055988183205,200,160,40,0.016080617904663086,0.4623727798461914,
255,127500,131500,132500,-0.004365217108157432,0.8235294117647058,0.01368909934077129,200,160,40,0.01595330238342285,0.4678616523742676,
258,129000,133000,134000,0.002405380444696542,0.27450980392156865,0.013553681147987235,200,160,40,0.010030269622802734,0.491070032119751,
262,131000,135000,136000,-0.007617420545946718,0.9803921568627451,0.013280644636684985,200,160,40,0.008332490921020508,0.49169397354125977,
266,133000,137000,138000,-0.0012449624990470143,0.5294117647058824,0.013793160038291508,200,160,40,0.008989095687866211,0.5009729862213135,
